1989-09,-0.22
1989-10,-0.22
1989-11,-0.22
1989-12,-0.22
1990-01,-0.22
1990-02,-0.22
1990-03,-0.21
1990-04,-0.21
1990-05,-0.21
1990-06,-0.21
1990-07,-0.21
1990-08,-0.21
1990-09,-0.21
1990-10,-0.21
1990-11,-0.21
1990-12,-0.22
1991-01,-0.22
1991-02,-0.22
1991-03,-0.23
1991-04,-0.24
1991-05,-0.24
1991-06,-0.24
1991-07,-0.24
1991-08,-0.24
1991-09,-0.24
1991-10,-0.24
1991-11,-0.24
1991-12,-0.23
1992-01,-0.23
1992-02,-0.23
1992-03,-0.23
1992-04,-0.22
1992-05,-0.22
1992-06,-0.22
1992-07,-0.21
1992-08,-0.21
1992-09,-0.21
1992-10,-0.21
1992-11,-0.21
1992-12,-0.21
1993-01,-0.21
1993-02,-0.21
1993-03,-0.21
1993-04,-0.21
1993-05,-0.21
1993-06,-0.21
1993-07,-0.21
1993-08,-0.21
1993-09,-0.22
1993-10,-0.22
1993-11,-0.22
1993-12,-0.22
1994-01,-0.22
1994-02,-0.22
1994-03,-0.23
1994-04,-0.22
1994-05,-0.22
1994-06,-0.22
1994-07,-0.21
1994-08,-0.21
1994-09,-0.21
1994-10,-0.2
1994-11,-0.2
1994-12,-0.2
1995-01,-0.19
1995-02,-0.19
1995-03,-0.19
1995-04,-0.2
1995-05,-0.2
1995-06,-0.2
1995-07,-0.2
1995-08,-0.21
1995-09,-0.21
1995-10,-0.21
1995-11,-0.21
1995-12,-0.22
1996-01,-0.22
1996-02,-0.21
1996-03,-0.2
1996-04,-0.2
1996-05,-0.2
1996-06,-0.2
1996-07,-0.2
1996-08,-0.2
1996-09,-0.19
1996-10,-0.19
1996-11,-0.19
1996-12,-0.19
1997-01,-0.2
1997-02,-0.21
1997-03,-0.21
1997-04,-0.22
1997-05,-0.21
1997-06,-0.22
1997-07,-0.22
1997-08,-0.21
1997-09,-0.21
1997-10,-0.21
1997-11,-0.2
1997-12,-0.19
1998-01,-0.18
1998-02,-0.17
1998-03,-0.16
1998-04,-0.15
1998-05,-0.15
1998-06,-0.15
1998-07,-0.15
1998-08,-0.15
1998-09,-0.16
1998-10,-0.15
1998-11,-0.15
1998-12,-0.15
1999-01,-0.15
1999-02,-0.15
1999-03,-0.15
1999-04,-0.15
1999-05,-0.14
1999-06,-0.13
1999-07,-0.13
1999-08,-0.12
1999-09,-0.11
1999-10,-0.11
1999-11,-0.11
1999-12,-0.1
2000-01,-0.1
2000-02,-0.1
2000-03,-0.1
2000-04,-0.11
2000-05,-0.11
2000-06,-0.11
2000-07,-0.12
2000-08,-0.12
2000-09,-0.12
2000-10,-0.13
2000-11,-0.12
2000-12,-0.12
2001-01,-0.12
2001-02,-0.11
2001-03,-0.1
2001-04,-0.09
2001-05,-0.08
2001-06,-0.07
2001-07,-0.07
2001-08,-0.07
2001-09,-0.06
2001-10,-0.06
2001-11,-0.06
2001-12,-0.06
2002-01,-0.06
2002-02,-0.07
2002-03,-0.08
2002-04,-0.08
2002-05,-0.07
2002-06,-0.07
2002-07,-0.07
2002-08,-0.06
2002-09,-0.06
2002-10,-0.05
2002-11,-0.05
2002-12,-0.05
2003-01,-0.05
2003-02,-0.04
2003-03,-0.04
2003-04,-0.05
2003-05,-0.05
2003-06,-0.05
2003-07,-0.05
2003-08,-0.05
2003-09,-0.05
2003-10,-0.06
2003-11,-0.07
2003-12,-0.06
2004-01,-0.06
2004-02,-0.06
2004-03,-0.05
2004-04,-0.05
2004-05,-0.04
2004-06,-0.04
2004-07,-0.04
2004-08,-0.04
2004-09,-0.04
2004-10,-0.03
2004-11,-0.03
2004-12,-0.03
2005-01,-0.02
2005-02,-0.02
2005-03,-0.01
2005-04,-0.01
2005-05,-0.02
2005-06,-0.02
2005-07,-0.01
2005-08,-0.01
2005-09,-0.01
2005-10,-0.0
2005-11,0.0
2005-12,0.01
2006-01,-0.0
2006-02,0.0
2006-03,0.0
2006-04,0.0
2006-05,0.0
2006-06,0.0
2006-07,-0.0
2006-08,-0.0
2006-09,-0.0
2006-10,-0.0
2006-11,-0.0
2006-12,-0.0
2007-01,0.01
2007-02,0.0
2007-03,0.0
2007-04,0.01
2007-05,0.01
2007-06,0.02
2007-07,0.02
2007-08,0.01
2007-09,0.01
2007-10,0.01
2007-11,0.01
2007-12,0.03
2008-01,0.04
2008-02,0.05
2008-03,0.07
2008-04,0.08
2008-05,0.07
2008-06,0.08
2008-07,0.09
2008-08,0.1
2008-09,0.1
2008-10,0.11
2008-11,0.11
2008-12,0.11
2009-01,0.12
